index,filename,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
9022,images/unreliable/2f09af95b298a9db7b814aa5ae61bd0173979f9a.jpg,100,100,256,1000.9511,120.9932,0.0000,255.0000,108.1287,2869,1.0000
9023,images/unreliable/2f0ab35565dec138b01c0d9e9b2af38c13c48f33.jpg,98,98,251,1680.1316,107.3391,0.0000,255.0000,22.1049,1744,1.0000
9024,images/unreliable/2f0ebaf24523bf75e096bbaad5d3766c7a0c08ec.jpg,150,150,244,546.8244,56.4080,0.0000,249.0000,46.6809,5130,1.0000
9025,images/unreliable/2f11d00eefedb300ba445686a5d34931dcbec709.jpg,77,20,237,13985.8047,182.3550,14.0000,255.0000,78.9394,1516,0.8959
9026,images/unreliable/2f152728e0a51f67832d297176841f42948b160e.jpg,50,75,256,24176.7949,52.8282,0.0000,255.0000,77.0040,2322,1.0000
9027,images/unreliable/2f16f2faca1cab2c10dc859da3d7c5049c3b13ef.jpg,600,505,256,18124.8223,183.3937,0.0000,255.0000,89.4947,46436,1.0000
9028,images/unreliable/2f17d398f6e45002a30559351830ed48ec8a76d3.jpg,150,150,256,2107.8459,89.6032,0.0000,255.0000,65.3645,7330,1.0000
9029,images/unreliable/2f1a4b81c321f873c7dae379173666f6e9cc198f.jpg,1600,675,256,14934.6924,176.0722,0.0000,255.0000,72.3716,321761,1.0000
9030,images/unreliable/2f1aa3ff2cddbc74200b1c417439529adb23caab.jpg,98,98,256,2299.1641,158.8280,0.0000,255.0000,77.5316,5014,1.0000
9031,images/unreliable/2f291969f7f63d19aa7921741439a2348cd9d67c.jpg,1024,768,256,15035.0547,181.3016,0.0000,255.0000,87.8332,99842,1.0000
9032,images/unreliable/2f2ae18c59804e8a873793729ada1e70bd736cde.jpg,400,400,256,1812.1086,72.3474,0.0000,255.0000,67.5583,21988,1.0000
9033,images/unreliable/2f2aeba3eebdbc433a982e7bfc249e2ca69e0d04.jpg,400,267,256,1206.7462,41.6273,0.0000,255.0000,59.8691,14676,1.0000
9034,images/unreliable/2f2ce60f2ffe96f554b4698108ec8f270e008b32.jpg,50,75,256,15786.3564,86.2191,0.0000,255.0000,71.3738,2268,1.0000
9035,images/unreliable/2f30ac6e518aff51e6280857e65de8b8f68f59c9.jpg,32,31,250,7290.0381,125.4899,2.0000,255.0000,59.2674,1142,0.9844
9036,images/unreliable/2f34ead4e0c56c5f3e007a345b2937d8280281a8.jpg,154,115,256,5934.8042,127.0910,0.0000,255.0000,86.6786,9950,1.0000
9037,images/unreliable/2f37c694ab29ced0f5aa2c5d51bf4bc3df5f89a4.jpg,154,115,256,9276.3135,105.0192,0.0000,255.0000,61.8012,7441,1.0000
9038,images/unreliable/2f39b8d0c20f7b8dc32fd1249abdff09519c3c01.jpg,29,14,215,10830.5996,176.3563,0.0000,255.0000,65.9954,941,1.0000
9039,images/unreliable/2f3f2af7410fbfc3b1e8a78f9dae9ae31d583ba7.jpg,900,450,190,179.3723,186.9622,58.0000,247.0000,21.2377,32684,0.6197
9040,images/unreliable/2f3f34febbacbfec647568431f9ab7aaf2f0644c.jpg,540,281,256,1160.3112,90.5186,0.0000,255.0000,54.2716,39524,1.0000
9041,images/unreliable/2f3fad58ec946ebbc89e50e6c4edd6a91d36e933.jpg,479,281,256,8412.0400,97.1125,0.0000,255.0000,97.6039,37617,1.0000
9042,images/unreliable/2f4d2799bd9c8bf43e405d27dbdb5b8b44e02138.jpg,150,150,219,711.1912,162.8590,30.0000,255.0000,60.2784,5778,0.7895
9043,images/unreliable/2f4e8a4d6b4b62ab513ae34aace75ac163eb587a.jpg,50,50,255,3495.7197,94.9947,0.0000,255.0000,57.0755,1755,1.0000
9044,images/unreliable/2f5145bccf010d853eb0dac45662c36131e1b83d.jpg,345,499,256,4787.9468,94.5106,0.0000,255.0000,81.6241,22438,1.0000
9045,images/unreliable/2f51c4e99bcbd90df01ee99b6f79b4cf1268f7c3.jpg,800,494,254,9255.8115,192.4576,2.0000,255.0000,71.2905,116669,0.9844
9046,images/unreliable/2f54be0d49aaf5b0886ace671efbf28dc209a501.jpg,329,153,255,4622.0952,200.8569,0.0000,255.0000,57.6558,10539,1.0000
9047,images/unreliable/2f5b18a8f1e9565831b823249aa7cf61b1c0698f.jpg,320,214,256,1000.6863,123.2566,0.0000,255.0000,57.1781,14035,1.0000
9048,images/unreliable/2f5b935144ce16a7814e9fa7a5ddc9aff1ce3121.jpg,326,245,256,1003.5021,174.4671,0.0000,255.0000,68.5079,13360,1.0000
9049,images/unreliable/2f61f0a5b85c12a676ee9c3dcd364cb39754b123.jpg,401,108,256,4147.4570,206.0560,0.0000,255.0000,71.4012,9691,1.0000
9050,images/unreliable/2f6b4c27095179690ad3cf26acfdbd374e7996ba.jpg,100,100,251,1652.4531,102.6857,0.0000,253.0000,50.0296,3532,1.0000
9051,images/unreliable/2f6bd46471f0fe319520a6980a245b361d6d9fe8.jpg,16,16,161,5204.4565,183.6810,0.0000,255.0000,54.0779,743,1.0000
9052,images/unreliable/2f6eb424b4b27086c2ea2f682776663d950938be.jpg,400,240,176,147.6691,171.0889,79.0000,255.0000,27.5408,9061,0.5269
9053,images/unreliable/2f6ffe4437726d5000fbc9921682cc3a42681a50.jpg,150,150,256,1656.5710,58.3460,0.0000,255.0000,47.6882,5795,1.0000
9054,images/unreliable/2f717b8ad76547b04e72fdc873ef2f4604954c26.jpg,24,24,219,12622.6855,55.0440,0.0000,253.0000,57.2749,1015,1.0000
9055,images/unreliable/2f766770864bb2a6762ef005a18598befbd7647d.jpg,168,94,256,5751.9697,98.7890,0.0000,255.0000,68.7917,5438,1.0000
9056,images/unreliable/2f767796f524e7de98c16e163b876e314d3ffcbc.jpg,1233,68,126,14383.7314,220.4218,44.0000,255.0000,66.1334,20402,0.7057
9057,images/unreliable/2f77f871ca89e9c04cd522ef9f6230b9440242be.jpg,32,32,175,1323.1909,130.5387,45.0000,229.0000,42.3067,1012,0.6715
9058,images/unreliable/2f814900afaac34e0e07da57e7087f0ab7500255.jpg,540,304,211,1275.5067,150.1667,33.0000,255.0000,42.2647,29811,0.7708
9059,images/unreliable/2f824a8795e121ed37bd831dd45fa8fd1d61b025.jpg,168,210,256,6241.8730,35.7800,0.0000,255.0000,56.4821,10921,1.0000
9060,images/unreliable/2f835647980e89d08a325e9889ff570e698a0267.jpg,2000,1126,256,3738.7175,113.3259,0.0000,255.0000,70.9827,288252,1.0000
9061,images/unreliable/2f849e2f831abe00944ec751bc7d7754c45e2cd1.jpg,154,115,256,8312.1514,90.8817,0.0000,255.0000,66.2373,10768,1.0000
9062,images/unreliable/2f8593693786f7a1f48938cbd338e41fbad24c02.jpg,48,48,255,1437.7101,111.4233,0.0000,255.0000,92.5347,1480,1.0000
9063,images/unreliable/2f86e4d64286f753c1b4039ce6b23d5331eca70f.jpg,380,218,256,10437.2842,184.6309,0.0000,255.0000,86.5916,24176,1.0000
9064,images/unreliable/2f871b42ac5164e73b912a88311bb1865979809a.jpg,32,32,256,5646.0552,84.1895,0.0000,255.0000,73.7584,1183,1.0000
9065,images/unreliable/2f883e5069930172f2e968727fc8334d3acfac54.jpg,236,176,256,660.9626,129.8124,0.0000,255.0000,71.5797,6633,1.0000
9066,images/unreliable/2f8b22e316df97223917d04377461bd3c34bdc10.jpg,168,94,256,4351.7637,55.0255,0.0000,255.0000,52.3323,4191,1.0000
9067,images/unreliable/2f8e7b8618201c204f50c22d18c352d44047ae94.jpg,150,150,211,1908.0809,156.4924,41.0000,255.0000,53.3528,8483,0.7230
9068,images/unreliable/2f8e87efba8f4afcab7e5add20f4635f31586a30.jpg,24,24,1,0.0000,255.0000,255.0000,255.0000,0.0000,643,0.0000
9069,images/unreliable/2f9066f701718b3137d8a2e1f06d39c2620afca4.jpg,150,150,256,2548.3218,209.7094,0.0000,255.0000,63.8578,6689,1.0000
9070,images/unreliable/2f968cca85cf9e56f792c680130f64bb0dd846fd.jpg,32,32,251,5270.2075,127.3193,0.0000,255.0000,64.2823,1138,1.0000
9071,images/unreliable/2f96ded05a9478adba202bb0cb1b7dccb9439fc9.jpg,900,450,250,323.1067,98.4574,0.0000,249.0000,74.2399,36371,1.0000
9072,images/unreliable/2f98d95054eddf85dff6007749c2e9e77cb8912a.jpg,248,248,256,4164.6514,144.0744,0.0000,255.0000,70.4875,22449,1.0000
9073,images/unreliable/2fa09dbf74e4973076367aa1c1ed9522d2f85882.jpg,1024,768,256,10684.8623,123.8382,0.0000,255.0000,99.4158,97369,1.0000
9074,images/unreliable/2fa31e9d5b09ce307805c0ea4ec91cc58661280f.jpg,154,115,256,7382.4102,125.0205,0.0000,255.0000,69.0766,11363,1.0000
9075,images/unreliable/2fa8c4d40271006c1dffecd01699bfa3187418af.jpg,700,296,256,1856.2772,237.5912,0.0000,255.0000,48.1041,15953,1.0000
9076,images/unreliable/2fa8fd881609b19d807eb5161c38e6ae229c7741.jpg,73,73,255,1385.1232,144.0996,0.0000,255.0000,64.3467,2795,1.0000
9077,images/unreliable/2fa90ebb0a3ad6eed26573effab730ee1cd43240.jpg,513,345,256,2488.9553,65.2264,0.0000,255.0000,53.6796,193599,1.0000
9078,images/unreliable/2fb0aa780633ed2c5220f557d45f8b028bba36a2.jpg,768,633,256,12170.6963,118.0817,0.0000,255.0000,90.3536,58497,1.0000
9079,images/unreliable/2fbe61488d15b099a8c1b0c18471d364699559a4.jpg,32,32,256,12928.5293,116.4255,0.0000,255.0000,57.2834,1230,1.0000
9080,images/unreliable/2fbea399b1f57fac9f4e6acf0126b3c5a51fce36.jpg,154,115,256,9276.8545,82.4609,0.0000,255.0000,61.4697,10490,1.0000
9081,images/unreliable/2fcb8b2446f2ad2b1d16cf5eb6777fe73febf3b8.jpg,640,401,256,3518.9507,135.7359,0.0000,255.0000,55.7718,82917,1.0000
9082,images/unreliable/2fcec7523b4cf4b2a05bc9beb72d1c81e8598a2d.jpg,218,150,256,2689.6257,135.5262,0.0000,255.0000,60.7959,9724,1.0000
9083,images/unreliable/2fdb509d26d855008df09220a791af03d360d56c.jpg,40,40,207,7021.3350,172.1350,43.0000,255.0000,40.2621,1367,0.7114
9084,images/unreliable/2fe0bfd6da5e80ff52393210f58387e286340ea5.jpg,32,32,256,2597.6619,103.0934,0.0000,255.0000,71.2766,1143,1.0000
9085,images/unreliable/2fe20ea6a723992654b9cda242001e5c5499188f.jpg,168,94,256,13637.7217,149.9106,0.0000,255.0000,76.8388,6690,1.0000
9086,images/unreliable/2fe3150da42a4c40d39290bbff313664e414d5f6.jpg,168,94,256,11403.8184,125.8356,0.0000,255.0000,57.3412,5143,1.0000
9087,images/unreliable/2fe848c51d545d8c60be451a478d2a8957b4502f.jpg,32,32,254,3167.2927,158.7825,0.0000,255.0000,62.9993,1097,1.0000
9088,images/unreliable/2fe8da7cdc381e09f9ecd8acd5c84b0ead443f9b.jpg,32,32,244,4750.0449,158.6074,0.0000,255.0000,56.4261,1096,1.0000
9089,images/unreliable/2feb2924079d6ea5fad9d01a05041c74ca2768c0.jpg,1200,676,256,4424.8813,61.5101,0.0000,255.0000,44.0689,174701,1.0000
9090,images/unreliable/2feceb2a9d56695c5c58155609a0b7775ba4d8e1.jpg,80,80,256,2444.6799,89.6727,0.0000,255.0000,74.3772,2906,1.0000
9091,images/unreliable/2feded457485d05a0b7ecc5327845064f5c34021.jpg,32,32,200,2209.1104,166.1650,47.0000,252.0000,42.8513,1050,0.6856
9092,images/unreliable/2ff15fceaa72514e34f4f1f3c015de0844baa6b9.jpg,66,49,256,6033.1772,90.1305,0.0000,255.0000,64.3118,1683,1.0000
9093,images/unreliable/2ff218bf2a01d38027496dd77a489feb835ae7b2.jpg,390,220,256,2041.9407,146.5005,0.0000,255.0000,66.1547,20497,1.0000
9094,images/unreliable/2ff437379ec45142600c27e2a6a308a631666114.jpg,98,98,256,5382.5708,78.6292,0.0000,255.0000,55.9408,7753,1.0000
9095,images/unreliable/2ff4e55a705d9e5b93dc99c8ef0a9a4983ce0d7e.jpg,720,480,256,6804.1665,115.4592,0.0000,255.0000,63.0722,61357,1.0000
9096,images/unreliable/2ff6731fe14fd5ac47c15c4044fa3d3705ba54da.jpg,87,84,256,8566.1299,121.1108,0.0000,255.0000,95.5918,6505,1.0000
9097,images/unreliable/2ff70765809fdf55539911403a08388c234e6251.jpg,32,32,201,984.1127,105.2012,0.0000,234.0000,43.6438,988,1.0000
9098,images/unreliable/300025faffe09a36ab3f60a8ec7fe2f1f571f5a1.jpg,96,96,256,4190.5430,141.1738,0.0000,255.0000,53.6562,3717,1.0000
9099,images/unreliable/300fcc7a05c9e5f970b6e9c317e7165450207964.jpg,154,115,256,6730.1055,93.3810,0.0000,255.0000,74.8037,10196,1.0000
9100,images/unreliable/3010f87a9e5799259d62499af08075fdfb25e3d6.jpg,32,32,212,3050.1775,176.6592,20.0000,255.0000,39.2865,1081,0.8545
9101,images/unreliable/301501c79d795e92fbf5a8fa80fe4ce5904e9f36.jpg,150,150,256,1188.6666,114.4024,0.0000,255.0000,71.1679,5842,1.0000
9102,images/unreliable/30183167f2d3a839b26f6d6efed9a7dcd1f16ef1.jpg,600,600,245,711.5071,140.4039,9.0000,255.0000,65.7411,38250,0.9318
9103,images/unreliable/3019e15431ef5d81833ff5d5b0fc4ed112857753.jpg,100,100,236,1191.7900,144.3454,1.0000,248.0000,28.0044,3764,0.9920
9104,images/unreliable/3019f6a9e7b1d8aa3ec2110ed49f32a2d539a03e.jpg,336,188,256,2733.1299,136.7625,0.0000,255.0000,54.8439,16907,1.0000
9105,images/unreliable/301d92956f399a9416b894fd5ae540ee11c66859.jpg,48,48,256,15994.7744,109.0560,0.0000,255.0000,95.6796,1630,1.0000
9106,images/unreliable/3022dd026dba9ec322e853605b8ec9bec41eb3f5.jpg,96,96,253,3156.4456,202.9879,0.0000,255.0000,70.4935,3160,1.0000
9107,images/unreliable/302703772deb1099eb2d619707eaa34fddfbcb30.jpg,106,58,256,13952.7822,67.6854,0.0000,255.0000,88.0921,2722,1.0000
9108,images/unreliable/302a29df208907803a7c7d1f05facbb192441251.jpg,32,32,239,4123.2144,86.3656,0.0000,255.0000,46.4948,1118,1.0000
9109,images/unreliable/302a57e18d456a1d45a76ca4d986fce9c06c2604.jpg,290,200,254,1072.0721,79.3274,0.0000,255.0000,37.2451,12571,1.0000
9110,images/unreliable/302a9c739458e05699e68558261714185e09b603.jpg,526,458,256,9277.1387,148.4651,0.0000,255.0000,88.4172,39600,1.0000
9111,images/unreliable/302bfa2c79eaa249efb287b42b27115c5ba601d0.jpg,480,640,256,5939.4541,114.7559,0.0000,255.0000,56.3656,113124,1.0000
9112,images/unreliable/302cf908a62dfc97253fc3f3e3fe84abfec94a60.jpg,1024,432,256,6203.8228,216.1854,0.0000,255.0000,43.2819,58414,1.0000
9113,images/unreliable/302ed7874e3445a1a269788f6f89bd810c707967.jpg,80,60,256,4325.7275,116.0085,0.0000,255.0000,77.3875,2043,1.0000
9114,images/unreliable/303247f6314ff560784a7acfed6adad0cb016d81.jpg,340,99,256,1976.7556,217.5299,0.0000,255.0000,69.6113,7360,1.0000
9115,images/unreliable/303c433737f4ce146d670b8e188b6a872505b650.jpg,150,150,256,3514.6624,84.3024,0.0000,255.0000,54.6917,10286,1.0000
9116,images/unreliable/3046660dbdb636a8bb5e998e4eca45ab639e10ca.jpg,640,360,256,2101.5669,118.2262,0.0000,255.0000,60.9076,37829,1.0000
9117,images/unreliable/304bf5f63f46bbda3babfc27fb1b93c297218165.jpg,23,23,223,5479.4678,209.4915,0.0000,255.0000,57.4417,851,1.0000
9118,images/unreliable/304edc946bb1f2a4b0be417420c0735906490387.jpg,400,248,256,1318.9373,128.3761,0.0000,255.0000,57.9463,31774,1.0000
9119,images/unreliable/305181f1369fc1517cf7c746e84e02cce368c761.jpg,850,315,256,18787.3105,103.0712,0.0000,255.0000,73.0561,58827,1.0000
9120,images/unreliable/3058914e5bccab9c218d2ac69ebbe70de7aea21d.jpg,720,480,256,5919.8398,78.4993,0.0000,255.0000,61.3375,112539,1.0000
9121,images/unreliable/3059e803fedd7b1bba8527162de8052f41466331.jpg,32,32,254,5730.7480,128.0996,0.0000,255.0000,55.8538,1130,1.0000
9122,images/unreliable/305d1f43739ba0c214f53dd90e63ded0aade0006.jpg,32,32,248,4668.0938,120.3988,0.0000,255.0000,48.2539,1110,1.0000
9123,images/unreliable/3062630192d910ba357b6a95a3ae24f3f21261a9.jpg,154,115,256,6007.3540,108.2617,0.0000,255.0000,79.2069,11147,1.0000
9124,images/unreliable/306504f537fb8e1456643fe6268cfb16de78c088.jpg,133,79,138,2788.6050,242.7795,0.0000,255.0000,24.2979,2864,1.0000
9125,images/unreliable/306bbd94e2580788e25b3a383306d77f8102b919.jpg,32,32,246,7507.7505,122.5423,0.0000,255.0000,47.7440,1197,1.0000
9126,images/unreliable/30705bfb4fd97ea991cbf1f6bfb32410f773f7aa.jpg,1024,768,256,6635.9463,160.7859,0.0000,255.0000,119.9787,46591,1.0000
9127,images/unreliable/3074558173886b74331adf40b17c6d11058c1f7d.jpg,620,413,256,1305.7087,149.7054,0.0000,255.0000,61.8890,31751,1.0000
9128,images/unreliable/3075c9624f6b3cd9c59625345914d1b3ec1a0318.jpg,790,790,256,18115.9434,223.3981,0.0000,255.0000,64.7387,69775,1.0000
9129,images/unreliable/307815c51f08a3ecb301e6fff56365d50b4eb879.jpg,575,450,254,2700.6626,172.0450,0.0000,255.0000,68.0748,37083,1.0000
9130,images/unreliable/307e269163a75f521a6c42b81225c67819e95e43.jpg,305,172,256,4386.1895,29.3931,0.0000,255.0000,59.0905,10409,1.0000
9131,images/unreliable/3082bbd42aade57f691e239dcad819d6552a7153.jpg,24,24,195,1044.7188,106.0434,0.0000,242.0000,43.6661,900,1.0000
9132,images/unreliable/30844687474c5e2a5083c9563cd9b99547818745.jpg,236,176,256,683.9183,145.2574,0.0000,255.0000,74.8147,6976,1.0000
9133,images/unreliable/3086eff3973d2db9b01172dadc3df9b0137384e1.jpg,100,216,256,2550.9062,192.0764,0.0000,255.0000,79.3981,7378,1.0000
9134,images/unreliable/308cd31205d514c254090fa301575dc759ca5e08.jpg,154,115,256,2346.0149,147.2397,0.0000,255.0000,58.2165,9599,1.0000
9135,images/unreliable/309149deca76632f0b52dfa4fd7069e3856cb4a5.jpg,32,32,235,9696.7852,126.0195,14.0000,255.0000,58.7269,1129,0.8959
9136,images/unreliable/3093dad5c2ccc1871daa61dae50510987473d748.jpg,168,94,256,2804.9504,135.7223,0.0000,255.0000,70.7117,5041,1.0000
9137,images/unreliable/3093fe4ca71b4bcb8b0cba66d7b2454b1a59547f.jpg,24,24,218,5210.6416,73.9983,0.0000,255.0000,49.2025,963,1.0000
9138,images/unreliable/3095c0412050cbaaba05648ec4ba9ac73541a00f.jpg,375,134,256,2284.1304,116.8623,0.0000,255.0000,61.8894,14046,1.0000
9139,images/unreliable/3097f807c44a32b68cac231cfeb567f7efe1a6c8.jpg,526,717,256,35876.0312,188.8422,0.0000,255.0000,84.2358,94783,1.0000
9141,images/unreliable/30a0730290a4ebebf8bd2daa6b65a18137a6206c.jpg,1500,844,256,10579.9297,117.3264,0.0000,255.0000,75.2533,313171,1.0000
9142,images/unreliable/30a770f54075173e83e721ab46912ac344d53a27.jpg,4842,3412,256,6330.9160,114.7825,0.0000,255.0000,71.9947,4246489,1.0000
9143,images/unreliable/30a98c1d59cb9e0cc47657f5e434d65c80c3db48.jpg,200,200,256,1487.8066,89.9977,0.0000,255.0000,58.8918,8780,1.0000
9144,images/unreliable/30b088faec0aadf43542343c5ccc3ffb80154527.jpg,288,162,256,593.2008,42.3828,0.0000,255.0000,67.2351,12919,1.0000
9145,images/unreliable/30b1bc2bc4bcd2a0908445d51e2fc48840976d92.jpg,32,32,224,10386.7607,125.7490,2.0000,255.0000,58.3574,1144,0.9844
9146,images/unreliable/30b490381217611c16c7ce8b14dd630e257e4318.jpg,32,32,255,2309.8030,127.8607,0.0000,255.0000,50.4996,1109,1.0000
9147,images/unreliable/30bde894c82ffbe1df33b5244d96fd51cdca34fe.jpg,32,32,256,14671.3125,152.5003,0.0000,255.0000,79.4458,1233,1.0000
9148,images/unreliable/30be9ef4090d51588c4c6eb45f869fe76d0d5775.jpg,1000,563,256,2090.2083,37.5071,0.0000,255.0000,31.4161,61433,1.0000
9149,images/unreliable/30c300926fad9d0a4e1ed57a642ee63e887d4e59.jpg,92,92,111,271.9490,195.2603,138.0000,250.0000,36.0206,1547,0.2887
9150,images/unreliable/30c3588fba6dd97b5c663a4c739282c14dd5ead8.jpg,200,150,256,2435.6230,40.4694,0.0000,255.0000,71.9276,5846,1.0000
9151,images/unreliable/30c59b5dc6aa60a0294d5ed0f2cb2bc4f3285208.jpg,153,200,256,12408.1230,195.5670,0.0000,255.0000,98.7018,9573,1.0000
9152,images/unreliable/30c6c8c02ec23572cd55eaaede2a16b2f886c63f.jpg,220,150,256,494.2471,158.2185,0.0000,255.0000,66.9981,8197,1.0000
9153,images/unreliable/30c79470fb824e0eaa9639f2399f1486f7d2a4e6.jpg,382,262,256,5831.0449,155.8500,0.0000,255.0000,48.4380,42480,1.0000
9154,images/unreliable/30cdb436579c8e3d1ff7f7f61501e847320c308a.jpg,73,73,256,489.6611,114.1047,0.0000,255.0000,53.1423,2795,1.0000
9155,images/unreliable/30d4ff460bd6dc3fbe99b89b20b1f0b2d20220b8.jpg,100,60,108,1974.4716,238.1216,123.0000,255.0000,20.2806,5410,0.3492
9156,images/unreliable/30d5b1e6828dcad61a413405fc0e6ceb027cf521.jpg,526,701,256,5065.6816,139.1401,0.0000,255.0000,81.4441,71891,1.0000
9157,images/unreliable/30dddbef94cb3147b32e5fe459ef3f72de588f77.jpg,73,73,256,9696.3457,136.8581,0.0000,255.0000,101.5554,3685,1.0000
9158,images/unreliable/30dde09b5d49e83c3de39a4c31149564ebb688be.jpg,50,50,256,2466.7893,145.6155,0.0000,255.0000,53.9969,1655,1.0000
9159,images/unreliable/30dee937cb6c3a0697c52c2db9342513e51d7c70.jpg,690,731,256,5641.8423,124.9612,0.0000,255.0000,63.9656,58258,1.0000
9160,images/unreliable/30df60330ef518a6654c1de37857024f40dc1071.jpg,98,98,249,2679.6821,245.1226,3.0000,255.0000,38.5835,2288,0.9767
9161,images/unreliable/30df9e95279d3408c7fd7d3d2df574ec0e318d7a.jpg,48,48,256,6657.6592,165.5068,0.0000,255.0000,83.9495,2567,1.0000
9162,images/unreliable/30e5ffa52f53a10098757b5aaa867912024ba9a4.jpg,300,207,256,775.5205,96.0127,0.0000,255.0000,78.0606,10665,1.0000
9163,images/unreliable/30e655df5b877f2efcddd5deab9ab07534aaa452.jpg,227,300,256,1600.0707,104.1768,0.0000,255.0000,52.1118,16059,1.0000
9164,images/unreliable/30ea2de8ef74bd0dba0f7a4d7f6fdcd296623bd6.jpg,150,150,255,484.1263,17.8516,0.0000,255.0000,44.9701,3166,1.0000
9165,images/unreliable/30ea460a3ecc73a93248d5507b4babd0821d15ed.jpg,64,64,62,162.2754,219.4133,187.0000,255.0000,27.7644,1163,0.1538
9166,images/unreliable/30ef31443704eb439c010c25d601e90aa7e74c0a.jpg,640,360,256,8466.4062,109.7599,0.0000,255.0000,81.3337,43205,1.0000
9167,images/unreliable/30f1555a232d7c1f47859958b64ee52b65cecaa0.jpg,92,92,256,8989.5186,97.3264,0.0000,255.0000,69.0175,5332,1.0000
9168,images/unreliable/30f4e13455a54929dcf57d7fcd79ce1b530c45f6.jpg,32,32,216,5304.7939,52.8792,0.0000,255.0000,47.2680,1103,1.0000
9169,images/unreliable/30f561192fe2cc5efce76020aba12abd58a18a21.jpg,300,250,256,11846.6533,166.4171,0.0000,255.0000,81.4330,39224,1.0000
9170,images/unreliable/30f696249cae2bb4a2cac651a50012db9e2ce655.jpg,75,75,256,2661.0286,130.5732,0.0000,255.0000,72.7853,3804,1.0000
9171,images/unreliable/30f88e16c8ad089b204e737c4baf386619586666.jpg,200,200,256,2460.0938,179.4770,0.0000,255.0000,97.9077,8203,1.0000
9172,images/unreliable/3104ece14f4ebfba4e47d4eab71269087488594b.jpg,32,32,251,8566.1602,61.4671,0.0000,255.0000,65.1711,1172,1.0000
9173,images/unreliable/3106bdbdf1c5cd94723dd8d0eddfce86cc7e9bab.jpg,40,40,255,27719.4551,169.4331,0.0000,255.0000,82.2839,1385,1.0000
9174,images/unreliable/3107201cc66de2ffdcc8fda65214911a815ba3b9.jpg,48,48,229,6587.1421,37.2347,0.0000,255.0000,44.3313,1786,1.0000
9176,images/unreliable/3113ab76b1f5addfe18073e41b4cc717abd29e2b.jpg,728,90,256,8651.3467,175.2511,0.0000,255.0000,73.7169,37535,1.0000
9177,images/unreliable/31143eca6709f75a2f78ef4e4a076d9dd00b2f76.jpg,256,207,256,423.4063,209.9840,0.0000,255.0000,69.0968,32883,1.0000
9178,images/unreliable/3114deb6e226601bb238e601a7da3e32d1baf929.jpg,900,450,256,7613.7383,141.1883,0.0000,255.0000,57.0605,125693,1.0000
9179,images/unreliable/311e4a20324b14d52e2bc147869103c9a0d29766.jpg,32,32,239,1830.1254,106.2249,0.0000,255.0000,33.1484,1080,1.0000
9180,images/unreliable/312073fdf87cbd7d10c5034db8e7f7e5611506da.jpg,150,150,256,4002.7854,133.6613,0.0000,255.0000,67.9019,8573,1.0000
9181,images/unreliable/3125c7542d780014b8d7c08960b9b12a7ab56d83.jpg,30,30,222,4918.5933,144.1570,27.0000,255.0000,62.2700,1019,0.8085
9182,images/unreliable/312b4e359bd8345dc7d6baa536fff19fd3ed00bc.jpg,168,200,69,55.6506,223.7866,187.0000,255.0000,28.7372,1647,0.1538
9183,images/unreliable/312b6d483908a4a0edf14a6ad097e3343d26d11a.jpg,32,32,232,14287.8301,101.8486,0.0000,255.0000,43.4021,1210,1.0000
9184,images/unreliable/31347dc12127a7f4e13034cb7c5652a6777e5c0f.jpg,230,299,256,2194.4214,126.8413,0.0000,255.0000,30.0652,11165,1.0000
9185,images/unreliable/3135f23089d47aaba1bbee9ea8822a953319cac8.jpg,48,48,150,712.9844,112.5606,0.0000,255.0000,28.3711,698,1.0000
9186,images/unreliable/313d79a59e288deaef8c60d4453430e02e8fdc27.jpg,28,18,202,25562.9043,166.0820,17.0000,255.0000,57.4695,867,0.8750
9187,images/unreliable/3140c90f33e4d1fdabaa1a8cc102029772da9d71.jpg,60,60,223,1568.9492,188.7258,0.0000,255.0000,35.2755,1609,1.0000
9188,images/unreliable/31506676ca502959afe7c45e8f007ea9fe252cb8.jpg,154,115,256,6759.9116,117.4784,0.0000,255.0000,88.7163,10451,1.0000
9189,images/unreliable/31588eb0eb00eb662669c0e238cb1d7d8354516d.jpg,320,320,256,5147.1782,121.2164,0.0000,255.0000,67.7459,31598,1.0000
9190,images/unreliable/315b71d8d02611140130b11e45ebf58e64c6dcbf.jpg,50,50,256,23195.6133,177.8380,0.0000,255.0000,80.9939,1893,1.0000
9191,images/unreliable/31618e3f1925af2d15ed906d27b866a906f31077.jpg,374,750,254,3852.1143,130.1260,0.0000,255.0000,61.5478,29600,1.0000
9192,images/unreliable/31642791ba4b169fbfb95da4df094603ef7342b9.jpg,248,248,256,799.0338,129.8683,0.0000,255.0000,80.0239,11825,1.0000
9193,images/unreliable/3164d48131fd069c1c342c08da9c7298904f4211.jpg,154,115,256,4112.7588,121.1516,0.0000,255.0000,69.7451,10111,1.0000
9194,images/unreliable/3168c97d89d9403978f4c53f59da36c68bb7b0bd.jpg,96,96,256,1730.4882,211.3811,0.0000,255.0000,72.2785,3511,1.0000
9195,images/unreliable/31695df107fb129d1f8d644daae0e6e964e28780.jpg,600,339,242,1613.1521,153.7178,4.0000,255.0000,45.9706,21446,0.9691
